time	V(vquantised)
9.301941074271337e-005	2.021633e+002
9.303298217128479e-005	2.021194e+002
9.304655359985621e-005	2.020000e+002
9.403655359985570e-005	2.022500e+002
9.405012502842713e-005	2.025837e+002
9.406369645699854e-005	2.028419e+002
9.407726788556997e-005	2.030245e+002
9.409083931414138e-005	2.031317e+002
9.410441074271281e-005	2.031633e+002
9.411798217128422e-005	2.031194e+002
9.413155359985565e-005	2.030000e+002
9.514655359985513e-005	2.032500e+002
9.516083931414083e-005	2.035840e+002
9.517512502842655e-005	2.038424e+002
9.518941074271225e-005	2.040251e+002
9.520369645699795e-005	2.041323e+002
9.521798217128366e-005	2.041638e+002
9.523226788556937e-005	2.041197e+002
9.524655359985507e-005	2.040000e+002
9.629655359985453e-005	2.042500e+002
9.631083931414023e-005	2.045840e+002
9.632512502842595e-005	2.048424e+002
9.633941074271165e-005	2.050251e+002
9.635369645699736e-005	2.051323e+002
9.636798217128306e-005	2.051638e+002
9.638226788556878e-005	2.051197e+002
9.639655359985448e-005	2.050000e+002
9.719155359985407e-005	2.050000e+002
9.747655359985392e-005	2.052500e+002
9.749083931413962e-005	2.055840e+002
9.750512502842534e-005	2.058424e+002
9.751941074271104e-005	2.060251e+002
9.753369645699675e-005	2.061323e+002
9.754798217128245e-005	2.061638e+002
9.756226788556817e-005	2.061197e+002
9.757655359985387e-005	2.060000e+002
9.870155359985329e-005	2.062500e+002
9.871583931413899e-005	2.065840e+002
9.873012502842471e-005	2.068424e+002
9.874441074271041e-005	2.070251e+002
9.875869645699611e-005	2.071323e+002
9.877298217128181e-005	2.071638e+002
9.878726788556753e-005	2.071197e+002
9.880155359985323e-005	2.070000e+002
9.997655359985263e-005	2.072500e+002
9.999155359985262e-005	2.075842e+002
1.000065535998526e-004	2.078428e+002
1.000215535998526e-004	2.080256e+002
1.000365535998526e-004	2.081327e+002
1.000515535998526e-004	2.081642e+002
1.000665535998526e-004	2.081199e+002
1.000815535998526e-004	2.080000e+002
1.013115535998519e-004	2.082500e+002
1.013265535998519e-004	2.085842e+002
1.013415535998519e-004	2.088428e+002
1.013565535998519e-004	2.090256e+002
1.013715535998519e-004	2.091327e+002
1.013865535998519e-004	2.091642e+002
1.014015535998519e-004	2.091199e+002
1.014165535998519e-004	2.090000e+002
