time	V(vquantised)
1.042931071997548e-004	2.110256e+002
1.043231071997548e-004	2.111327e+002
1.043531071997547e-004	2.111642e+002
1.043831071997547e-004	2.111199e+002
1.044131071997547e-004	2.110000e+002
1.057831071997540e-004	2.112500e+002
1.058145357711826e-004	2.115844e+002
1.058459643426111e-004	2.118431e+002
1.058773929140397e-004	2.120260e+002
1.059088214854682e-004	2.121332e+002
1.059402500568968e-004	2.121646e+002
1.059716786283253e-004	2.121202e+002
1.060031071997539e-004	2.120000e+002
1.074931071997531e-004	2.122500e+002
1.075245357711817e-004	2.125844e+002
1.075559643426102e-004	2.128431e+002
1.075873929140388e-004	2.130260e+002
1.076188214854673e-004	2.131332e+002
1.076502500568959e-004	2.131646e+002
1.076816786283245e-004	2.131202e+002
1.077131071997530e-004	2.130000e+002
1.093531071997522e-004	2.132500e+002
1.093845357711807e-004	2.135844e+002
1.094159643426093e-004	2.138431e+002
1.094473929140378e-004	2.140260e+002
1.094788214854664e-004	2.141332e+002
1.095102500568949e-004	2.141646e+002
1.095416786283235e-004	2.141202e+002
1.095731071997520e-004	2.140000e+002
1.114231071997511e-004	2.142500e+002
1.114559643426082e-004	2.145846e+002
1.114888214854653e-004	2.148435e+002
1.115216786283225e-004	2.150264e+002
1.115545357711796e-004	2.151336e+002
1.115873929140367e-004	2.151649e+002
1.116202500568938e-004	2.151204e+002
1.116531071997510e-004	2.150000e+002
1.124631071997505e-004	2.150000e+002
1.137631071997499e-004	2.152500e+002
1.137959643426070e-004	2.155846e+002
1.138288214854641e-004	2.158435e+002
1.138616786283213e-004	2.160264e+002
1.138945357711784e-004	2.161336e+002
1.139273929140355e-004	2.161649e+002
1.139602500568926e-004	2.161204e+002
1.139931071997498e-004	2.160000e+002
1.164831071997485e-004	2.162500e+002
1.165159643426056e-004	2.165846e+002
1.165488214854627e-004	2.168435e+002
1.165816786283198e-004	2.170264e+002
1.166145357711770e-004	2.171336e+002
1.166473929140341e-004	2.171649e+002
1.166802500568912e-004	2.171204e+002
1.167131071997483e-004	2.170000e+002
1.197631071997468e-004	2.172500e+002
1.197959643426039e-004	2.175846e+002
1.198288214854610e-004	2.178435e+002
1.198616786283181e-004	2.180264e+002
1.198945357711753e-004	2.181336e+002
